timestamp,mx,my,mz,multi_ranger_x_drift,multi_ranger_y_drift,multi_ranger_z_drift,multi_ranger_x_drift_pos_exceeded,multi_ranger_x_drift_pos_trigger,multi_ranger_x_drift_neg_exceeded,multi_ranger_x_drift_neg_trigger,multi_ranger_y_drift_pos_exceeded,multi_ranger_y_drift_pos_trigger,multi_ranger_y_drift_neg_exceeded,multi_ranger_y_drift_neg_trigger,multi_ranger_z_drift_pos_exceeded,multi_ranger_z_drift_pos_trigger,multi_ranger_z_drift_neg_exceeded,multi_ranger_z_drift_neg_trigger
163146,-0.38,-1.43,1.52,-0.38,-1.43,0.020000000000000018,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
163246,-0.35,-1.41,1.51,-0.35,-1.41,0.010000000000000009,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
163346,-0.32,-1.36,1.51,-0.32,-1.36,0.010000000000000009,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
163546,-0.25,-0.52,1.51,-0.25,-0.52,0.010000000000000009,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
163746,-0.22,-0.23,1.52,-0.22,-0.23,0.020000000000000018,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
163846,-0.22,-0.15,1.52,-0.22,-0.15,0.020000000000000018,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
163946,-0.2,-0.14,1.51,-0.2,-0.14,0.010000000000000009,0,,0,,0,,0,,0,,0,
164146,-0.19,-0.11,1.52,-0.19,-0.11,0.020000000000000018,0,,0,,0,,0,,0,,0,
164546,-0.15,-0.11,1.51,-0.15,-0.11,0.010000000000000009,0,,0,,0,,0,,0,,0,
164746,-0.18,-0.11,1.53,-0.18,-0.11,0.030000000000000027,0,,0,,0,,0,,0,,0,
165046,-0.24,-0.1,1.53,-0.24,-0.1,0.030000000000000027,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
165146,-0.25,-0.1,1.53,-0.25,-0.1,0.030000000000000027,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
165246,-0.25,-0.09,1.52,-0.25,-0.09,0.020000000000000018,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
165346,-0.24,-0.09,1.52,-0.24,-0.09,0.020000000000000018,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
165546,-0.24,-0.08,1.51,-0.24,-0.08,0.010000000000000009,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
165646,-0.25,-0.07,1.51,-0.25,-0.07,0.010000000000000009,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
165746,-0.26,-0.08,1.51,-0.26,-0.08,0.010000000000000009,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
165846,-0.28,-0.12,1.5,-0.28,-0.12,0.0,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
167146,-0.3,-0.22,1.52,-0.3,-0.22,0.020000000000000018,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
167646,-0.29,-0.16,1.53,-0.29,-0.16,0.030000000000000027,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
167746,-0.29,-0.15,1.53,-0.29,-0.15,0.030000000000000027,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
167946,-0.29,-0.15,1.52,-0.29,-0.15,0.020000000000000018,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
168246,-0.29,-0.28,1.52,-0.29,-0.28,0.020000000000000018,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
173846,-0.55,-1.22,1.51,-0.55,-1.22,0.010000000000000009,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
174346,0.14,-1.11,1.53,0.14,-1.11,0.030000000000000027,0,,0,,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
179146,-0.11,-1.09,1.52,-0.11,-1.09,0.020000000000000018,0,,0,,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
179246,0.08,-1.08,1.52,0.08,-1.08,0.020000000000000018,0,,0,,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
179346,0.05,-1.08,1.52,0.05,-1.08,0.020000000000000018,0,,0,,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
179546,0.08,-1.11,1.52,0.08,-1.11,0.020000000000000018,0,,0,,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
179846,0.09,-1.13,1.53,0.09,-1.13,0.030000000000000027,0,,0,,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
183646,-1.02,-0.28,1.52,-1.02,-0.28,0.020000000000000018,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,1,Y drift back (Multi-Ranger) < -0.2m — correcting forward!,0,,0,
184146,-1.06,0.05,1.53,-1.06,6.938893903907228e-18,0.030000000000000027,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
184246,-1.05,-0.03,1.53,-1.05,-0.03,0.030000000000000027,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
184346,-1.05,-0.01,1.53,-1.05,-0.01,0.030000000000000027,0,,1,X drift left (Multi-Ranger) < -0.2m — correcting right!,0,,0,,0,,0,
