timestamp,mx,my,mz,multi_ranger_x_drift,multi_ranger_y_drift,multi_ranger_z_drift,multi_ranger_x_drift_pos_exceeded,multi_ranger_x_drift_pos_trigger,multi_ranger_x_drift_neg_exceeded,multi_ranger_x_drift_neg_trigger,multi_ranger_y_drift_pos_exceeded,multi_ranger_y_drift_pos_trigger,multi_ranger_y_drift_neg_exceeded,multi_ranger_y_drift_neg_trigger,multi_ranger_z_drift_pos_exceeded,multi_ranger_z_drift_pos_trigger,multi_ranger_z_drift_neg_exceeded,multi_ranger_z_drift_neg_trigger
33399,-0.02,0.0,1.04,-0.02,0.0,0.0,0,,0,,0,,0,,0,,0,
33499,-0.01,-0.02,1.06,-0.01,-0.02,0.0,0,,0,,0,,0,,0,,0,
33599,-0.01,-0.01,1.08,-0.01,-0.01,0.0,0,,0,,0,,0,,0,,0,
33699,-0.01,-0.02,1.1,-0.01,-0.02,0.0,0,,0,,0,,0,,0,,0,
34099,-0.02,-0.01,1.19,-0.02,-0.01,0.0,0,,0,,0,,0,,0,,0,
34399,-0.02,-0.01,1.26,-0.02,-0.01,-2.220446049250313e-16,0,,0,,0,,0,,0,,0,
34599,-0.02,-0.01,1.3,-0.02,-0.01,0.0,0,,0,,0,,0,,0,,0,
34699,-0.02,-0.0,1.31,-0.02,-0.0,0.0,0,,0,,0,,0,,0,,0,
34999,-0.01,0.01,1.38,-0.01,0.01,0.0,0,,0,,0,,0,,0,,0,
35199,-0.01,0.0,1.41,-0.01,0.0,0.0,0,,0,,0,,0,,0,,0,
35299,-0.01,0.0,1.44,-0.01,0.0,-2.220446049250313e-16,0,,0,,0,,0,,0,,0,
35399,-0.02,0.01,1.46,-0.02,0.01,0.0,0,,0,,0,,0,,0,,0,
35499,-0.02,0.02,1.48,-0.02,0.02,0.0,0,,0,,0,,0,,0,,0,
35799,-0.03,0.04,1.54,-0.03,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,
35899,-0.03,0.03,1.57,-0.03,3.469446951953614e-18,0.07000000000000006,0,,0,,0,,0,,0,,0,
36099,-0.04,0.06,1.6,-0.04,6.938893903907228e-18,0.10000000000000009,0,,0,,0,,0,,0,,0,
36199,-0.04,0.05,1.62,-0.04,6.938893903907228e-18,0.1200000000000001,0,,0,,0,,0,,0,,0,
36399,-0.04,0.07,1.66,-0.04,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,
36499,-0.04,0.06,1.67,-0.04,6.938893903907228e-18,0.16999999999999993,0,,0,,0,,0,,0,,0,
36599,-0.05,0.07,1.68,-0.05,0.0,0.17999999999999994,0,,0,,0,,0,,0,,0,
36699,-0.05,0.07,1.69,-0.05,0.0,0.18999999999999995,0,,0,,0,,0,,0,,0,
36799,-0.05,0.08,1.68,-0.05,0.0,0.17999999999999994,0,,0,,0,,0,,0,,0,
36899,-0.06,0.07,1.68,-0.06,0.0,0.17999999999999994,0,,0,,0,,0,,0,,0,
36999,-0.06,0.07,1.67,-0.06,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,
37099,-0.06,0.08,1.67,-0.06,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,
37199,-0.07,0.07,1.67,-0.07,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,
37299,-0.06,0.08,1.66,-0.06,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,
37499,-0.06,0.08,1.67,-0.06,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,
37599,-0.06,0.09,1.67,-0.06,0.0,0.16999999999999993,0,,0,,0,,0,,0,,0,
37699,-0.06,0.08,1.66,-0.06,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,
37799,-0.06,0.1,1.66,-0.06,1.3877787807814457e-17,0.15999999999999992,0,,0,,0,,0,,0,,0,
37999,-0.07,0.08,1.65,-0.07,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,
38099,-0.06,0.09,1.65,-0.06,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,
38199,-0.07,0.1,1.65,-0.07,1.3877787807814457e-17,0.1499999999999999,0,,0,,0,,0,,0,,0,
38299,-0.07,0.1,1.65,-0.07,1.3877787807814457e-17,0.1499999999999999,0,,0,,0,,0,,0,,0,
38399,-0.07,0.1,1.64,-0.07,1.3877787807814457e-17,0.1399999999999999,0,,0,,0,,0,,0,,0,
38499,-0.07,0.09,1.64,-0.07,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,
38699,-0.08,0.1,1.65,-0.08,1.3877787807814457e-17,0.1499999999999999,0,,0,,0,,0,,0,,0,
38799,-0.07,0.09,1.65,-0.07,0.0,0.1499999999999999,0,,0,,0,,0,,0,,0,
38899,-0.08,0.09,1.64,-0.08,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,
38999,-0.07,0.09,1.63,-0.07,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,
39199,-0.07,0.09,1.62,-0.07,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,
39299,-0.08,0.1,1.62,-0.08,1.3877787807814457e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,
39399,-0.08,0.12,1.63,-0.08,1.3877787807814457e-17,0.1299999999999999,0,,0,,0,,0,,0,,0,
39499,-0.08,0.15,1.62,-0.08,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,
39699,-0.08,0.18,1.61,-0.08,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,
39799,-0.08,0.19,1.61,-0.08,2.7755575615628914e-17,0.1100000000000001,0,,0,,0,,0,,0,,0,
39899,-0.09,0.21,1.61,-0.09,-2.7755575615628914e-17,0.1100000000000001,0,,0,,0,,0,,0,,0,
39999,-0.09,0.22,1.61,-0.09,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,
40099,-0.09,0.23,1.61,-0.09,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,
40199,-0.09,0.24,1.62,-0.09,2.7755575615628914e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,
40299,-0.09,0.25,1.62,-0.09,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,
40399,-0.1,0.25,1.61,-0.1,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,
40499,-0.1,0.26,1.61,-0.1,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,
40599,-0.11,0.27,1.61,-0.11,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,
40699,-0.1,0.27,1.6,-0.1,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,
40799,-0.1,0.28,1.6,-0.1,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,
40899,-0.11,0.29,1.6,-0.11,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,
40999,-0.11,0.3,1.61,-0.11,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,
41099,-0.11,0.3,1.61,-0.11,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,
41199,-0.11,0.3,1.61,-0.11,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,
41299,-0.11,0.31,1.61,-0.11,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,
41399,-0.11,0.32,1.6,-0.11,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,
41499,-0.12,0.33,1.6,-0.12,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,
41599,-0.12,0.34,1.6,-0.12,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,
41699,-0.12,0.35,1.6,-0.12,-5.551115123125783e-17,0.10000000000000009,0,,0,,0,,0,,0,,0,
41799,-0.12,0.37,1.6,-0.12,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,
41899,-0.13,0.36,1.6,-0.13,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,
41999,-0.13,0.37,1.59,-0.13,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,
42099,-0.13,0.38,1.6,-0.13,5.551115123125783e-17,0.10000000000000009,0,,0,,0,,0,,0,,0,
42199,-0.13,0.39,1.59,-0.13,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,
42299,-0.12,0.4,1.59,-0.12,5.551115123125783e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,
42399,-0.13,0.42,1.59,-0.13,-5.551115123125783e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,
42499,-0.13,0.42,1.59,-0.13,-5.551115123125783e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,
42599,-0.13,0.42,1.59,-0.13,-5.551115123125783e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,
42699,-0.13,0.45,1.59,-0.13,-5.551115123125783e-17,0.09000000000000008,0,,0,,0,,0,,0,,0,
42799,-0.13,0.45,1.58,-0.13,-5.551115123125783e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,
42899,-0.14,0.46,1.58,-0.14,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
42999,-0.14,0.47,1.58,-0.14,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
43099,-0.14,0.49,1.57,-0.14,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,
43199,-0.13,0.49,1.58,-0.13,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
43299,-0.13,0.51,1.58,-0.13,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
43399,-0.12,0.52,1.58,-0.12,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
43499,-0.12,0.53,1.58,-0.12,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
43599,-0.12,0.56,1.58,-0.12,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
43699,-0.12,0.57,1.58,-0.12,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
43799,-0.12,0.58,1.57,-0.12,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,
43899,-0.12,0.59,1.58,-0.12,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
43999,-0.12,0.6,1.58,-0.12,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
44099,-0.11,0.62,1.58,-0.11,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
44199,-0.12,0.63,1.58,-0.12,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
44299,-0.12,0.63,1.57,-0.12,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,
44399,-0.11,0.65,1.57,-0.11,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,
44499,-0.11,0.66,1.58,-0.11,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
44599,-0.11,0.67,1.57,-0.11,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,
44699,-0.11,0.67,1.57,-0.11,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,
44799,-0.1,0.68,1.57,-0.1,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,
44899,-0.1,0.69,1.57,-0.1,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,
44999,-0.09,0.71,1.58,-0.09,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,
45099,-0.09,0.73,1.58,-0.09,-1.1102230246251565e-16,0.08000000000000007,0,,0,,0,,0,,0,,0,
45199,-0.09,0.73,1.57,-0.09,-1.1102230246251565e-16,0.07000000000000006,0,,0,,0,,0,,0,,0,
45299,-0.09,0.75,1.57,-0.09,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,
45399,-0.09,0.75,1.56,-0.09,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,
45499,-0.08,0.77,1.55,-0.08,1.1102230246251565e-16,0.050000000000000044,0,,0,,0,,0,,0,,0,
45599,-0.08,0.78,1.56,-0.08,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,
45699,-0.08,0.79,1.56,-0.08,1.1102230246251565e-16,0.06000000000000005,0,,0,,0,,0,,0,,0,
45799,-0.08,0.81,1.56,-0.08,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,
45899,-0.08,0.83,1.57,-0.08,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,
45999,-0.08,0.84,1.56,-0.08,-1.1102230246251565e-16,0.06000000000000005,0,,0,,0,,0,,0,,0,
46099,-0.07,0.85,1.57,-0.07,0.0,0.07000000000000006,0,,0,,0,,0,,0,,0,
46199,-0.08,0.86,1.56,-0.08,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,
46299,-0.07,0.87,1.55,-0.07,-1.1102230246251565e-16,0.050000000000000044,0,,0,,0,,0,,0,,0,
46399,-0.07,0.89,1.55,-0.07,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,
46499,-0.07,0.9,1.54,-0.07,-1.1102230246251565e-16,0.040000000000000036,0,,0,,0,,0,,0,,0,
46599,-0.07,0.91,1.55,-0.07,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,
46699,-0.07,0.93,1.55,-0.07,-1.1102230246251565e-16,0.050000000000000044,0,,0,,0,,0,,0,,0,
46799,-0.07,0.94,1.55,-0.07,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,
46899,-0.07,0.96,1.56,-0.07,1.1102230246251565e-16,0.06000000000000005,0,,0,,0,,0,,0,,0,
46999,-0.06,0.97,1.56,-0.06,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,
47099,-0.06,0.99,1.55,-0.06,1.1102230246251565e-16,0.050000000000000044,0,,0,,0,,0,,0,,0,
47199,-0.06,1.0,1.56,-0.06,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,
47299,-0.06,1.01,1.56,-0.06,0.0,0.06000000000000005,0,,0,,0,,0,,0,,0,
47399,-0.06,1.03,1.55,-0.06,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,
47499,-0.06,1.04,1.54,-0.06,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,
47599,-0.06,1.06,1.55,-0.06,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,
47699,-0.05,1.06,1.55,-0.05,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,
47799,-0.05,1.07,1.54,-0.05,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,
47899,-0.06,1.09,1.55,-0.06,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,
47999,-0.05,1.1,1.55,-0.05,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,
48099,-0.05,1.11,1.55,-0.05,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,
48199,-0.05,1.13,1.55,-0.05,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,
48299,-0.05,1.13,1.55,-0.05,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,
48399,-0.04,1.16,1.54,-0.04,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,
48499,-0.05,1.17,1.55,-0.05,0.0,0.050000000000000044,0,,0,,0,,0,,0,,0,
48599,-0.05,1.18,1.54,-0.05,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,
48699,-0.05,1.19,1.54,-0.05,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,
48799,-0.05,1.21,1.54,-0.05,0.010000000000000009,0.040000000000000036,0,,0,,0,,0,,0,,0,
48899,-0.05,1.21,1.54,-0.05,0.010000000000000009,0.040000000000000036,0,,0,,0,,0,,0,,0,
48999,-0.05,1.21,1.54,-0.05,0.010000000000000009,0.040000000000000036,0,,0,,0,,0,,0,,0,
49099,-0.05,1.21,1.53,-0.05,0.010000000000000009,0.030000000000000027,0,,0,,0,,0,,0,,0,
49199,-0.05,1.2,1.53,-0.05,0.0,0.030000000000000027,0,,0,,0,,0,,0,,0,
49299,-0.05,1.2,1.54,-0.05,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,
49399,-0.05,1.2,1.54,-0.05,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,
49499,-0.05,1.2,1.54,-0.05,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,
49599,-0.05,1.19,1.54,-0.05,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,
49699,-0.05,1.2,1.54,-0.05,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,
49799,-0.05,1.2,1.54,-0.05,0.0,0.040000000000000036,0,,0,,0,,0,,0,,0,
49899,-0.05,1.21,1.54,-0.05,0.010000000000000009,0.040000000000000036,0,,0,,0,,0,,0,,0,
49999,-0.05,1.21,1.54,-0.05,0.010000000000000009,0.040000000000000036,0,,0,,0,,0,,0,,0,
50099,-0.05,1.22,1.55,-0.05,0.020000000000000018,0.050000000000000044,0,,0,,0,,0,,0,,0,
50199,-0.05,1.22,1.55,-0.05,0.020000000000000018,0.050000000000000044,0,,0,,0,,0,,0,,0,
50299,-0.05,1.23,1.55,-0.05,0.030000000000000027,0.050000000000000044,0,,0,,0,,0,,0,,0,
50399,-0.05,1.23,1.55,-0.05,0.030000000000000027,0.050000000000000044,0,,0,,0,,0,,0,,0,
50499,-0.05,1.24,1.55,-0.05,0.040000000000000036,0.050000000000000044,0,,0,,0,,0,,0,,0,
50599,-0.05,1.23,1.55,-0.05,0.030000000000000027,0.050000000000000044,0,,0,,0,,0,,0,,0,
50699,-0.05,1.23,1.55,-0.05,0.030000000000000027,0.050000000000000044,0,,0,,0,,0,,0,,0,
50799,-0.05,1.23,1.54,-0.05,0.030000000000000027,0.040000000000000036,0,,0,,0,,0,,0,,0,
50899,-0.05,1.23,1.54,-0.05,0.030000000000000027,0.040000000000000036,0,,0,,0,,0,,0,,0,
50999,-0.05,1.23,1.54,-0.05,0.030000000000000027,0.040000000000000036,0,,0,,0,,0,,0,,0,
51099,-0.05,1.24,1.54,-0.05,0.040000000000000036,0.040000000000000036,0,,0,,0,,0,,0,,0,
51199,-0.05,1.24,1.54,-0.05,0.040000000000000036,0.040000000000000036,0,,0,,0,,0,,0,,0,
51299,-0.05,1.24,1.54,-0.05,0.040000000000000036,0.040000000000000036,0,,0,,0,,0,,0,,0,
51399,-0.04,1.24,1.53,-0.04,0.040000000000000036,0.030000000000000027,0,,0,,0,,0,,0,,0,
51499,-0.05,1.24,1.54,-0.05,0.040000000000000036,0.040000000000000036,0,,0,,0,,0,,0,,0,
51599,-0.05,1.25,1.54,-0.05,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
51699,-0.09,1.25,1.54,-0.09,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
51799,-0.1,1.25,1.54,-0.1,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
51899,-0.09,1.25,1.54,-0.09,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
51999,-0.1,1.25,1.54,-0.1,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
52099,-0.1,1.25,1.54,-0.1,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
52199,-0.1,1.25,1.54,-0.1,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
52299,-0.11,1.25,1.54,-0.11,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
52399,-0.1,1.26,1.53,-0.1,0.06000000000000005,0.030000000000000027,0,,0,,0,,0,,0,,0,
52499,-0.1,1.26,1.53,-0.1,0.06000000000000005,0.030000000000000027,0,,0,,0,,0,,0,,0,
52599,-0.11,1.26,1.54,-0.11,0.06000000000000005,0.040000000000000036,0,,0,,0,,0,,0,,0,
52699,-0.11,1.26,1.54,-0.11,0.06000000000000005,0.040000000000000036,0,,0,,0,,0,,0,,0,
52799,-0.1,1.27,1.54,-0.1,0.07000000000000006,0.040000000000000036,0,,0,,0,,0,,0,,0,
52899,-0.11,1.27,1.55,-0.11,0.07000000000000006,0.050000000000000044,0,,0,,0,,0,,0,,0,
52999,-0.12,1.27,1.54,-0.12,0.07000000000000006,0.040000000000000036,0,,0,,0,,0,,0,,0,
53099,-0.12,1.27,1.54,-0.12,0.07000000000000006,0.040000000000000036,0,,0,,0,,0,,0,,0,
53199,-0.12,1.27,1.55,-0.12,0.07000000000000006,0.050000000000000044,0,,0,,0,,0,,0,,0,
53299,-0.13,1.27,1.55,-0.13,0.07000000000000006,0.050000000000000044,0,,0,,0,,0,,0,,0,
53399,-0.11,1.27,1.54,-0.11,0.07000000000000006,0.040000000000000036,0,,0,,0,,0,,0,,0,
53499,-0.12,1.26,1.54,-0.12,0.06000000000000005,0.040000000000000036,0,,0,,0,,0,,0,,0,
53599,-0.11,1.26,1.54,-0.11,0.06000000000000005,0.040000000000000036,0,,0,,0,,0,,0,,0,
53699,-0.12,1.26,1.53,-0.12,0.06000000000000005,0.030000000000000027,0,,0,,0,,0,,0,,0,
53799,-0.14,1.26,1.53,-0.14,0.06000000000000005,0.030000000000000027,0,,0,,0,,0,,0,,0,
53899,-0.15,1.26,1.53,-0.15,0.06000000000000005,0.030000000000000027,0,,0,,0,,0,,0,,0,
53999,-0.14,1.26,1.53,-0.14,0.06000000000000005,0.030000000000000027,0,,0,,0,,0,,0,,0,
54099,-0.13,1.26,1.54,-0.13,0.06000000000000005,0.040000000000000036,0,,0,,0,,0,,0,,0,
54199,-0.11,1.26,1.54,-0.11,0.06000000000000005,0.040000000000000036,0,,0,,0,,0,,0,,0,
54299,-0.08,1.26,1.53,-0.08,0.06000000000000005,0.030000000000000027,0,,0,,0,,0,,0,,0,
54399,-0.05,1.25,1.53,-0.05,0.050000000000000044,0.030000000000000027,0,,0,,0,,0,,0,,0,
54499,-0.03,1.25,1.53,-0.03,0.050000000000000044,0.030000000000000027,0,,0,,0,,0,,0,,0,
54599,-0.02,1.26,1.54,-0.02,0.06000000000000005,0.040000000000000036,0,,0,,0,,0,,0,,0,
54699,-0.01,1.25,1.53,-0.01,0.050000000000000044,0.030000000000000027,0,,0,,0,,0,,0,,0,
54799,0.01,1.26,1.54,0.0,0.06000000000000005,0.040000000000000036,0,,0,,0,,0,,0,,0,
54899,0.02,1.25,1.54,0.0,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
54999,0.03,1.25,1.54,3.469446951953614e-18,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
55099,0.04,1.25,1.55,0.0,0.050000000000000044,0.050000000000000044,0,,0,,0,,0,,0,,0,
55199,0.05,1.24,1.54,6.938893903907228e-18,0.040000000000000036,0.040000000000000036,0,,0,,0,,0,,0,,0,
55299,0.05,1.25,1.54,6.938893903907228e-18,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
55399,0.07,1.25,1.54,0.0,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
55499,0.08,1.25,1.55,0.0,0.050000000000000044,0.050000000000000044,0,,0,,0,,0,,0,,0,
55599,0.08,1.25,1.55,0.0,0.050000000000000044,0.050000000000000044,0,,0,,0,,0,,0,,0,
55699,0.1,1.25,1.55,1.3877787807814457e-17,0.050000000000000044,0.050000000000000044,0,,0,,0,,0,,0,,0,
55799,0.1,1.25,1.55,1.3877787807814457e-17,0.050000000000000044,0.050000000000000044,0,,0,,0,,0,,0,,0,
55899,0.1,1.25,1.54,1.3877787807814457e-17,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
55999,0.11,1.24,1.54,0.0,0.040000000000000036,0.040000000000000036,0,,0,,0,,0,,0,,0,
56099,0.13,1.25,1.53,0.0,0.050000000000000044,0.030000000000000027,0,,0,,0,,0,,0,,0,
56199,0.13,1.25,1.54,0.0,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
56299,0.14,1.25,1.54,0.0,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
56399,0.15,1.25,1.54,0.0,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
56499,0.16,1.26,1.54,0.0,0.06000000000000005,0.040000000000000036,0,,0,,0,,0,,0,,0,
56599,0.18,1.25,1.54,0.0,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
56699,0.18,1.25,1.54,0.0,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
56799,0.19,1.25,1.54,2.7755575615628914e-17,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
56899,0.2,1.24,1.53,2.7755575615628914e-17,0.040000000000000036,0.030000000000000027,0,,0,,0,,0,,0,,0,
56999,0.23,1.25,1.54,0.0,0.050000000000000044,0.040000000000000036,0,,0,,0,,0,,0,,0,
57099,0.24,1.24,1.54,2.7755575615628914e-17,0.040000000000000036,0.040000000000000036,0,,0,,0,,0,,0,,0,
57199,0.25,1.24,1.53,0.0,0.040000000000000036,0.030000000000000027,0,,0,,0,,0,,0,,0,
