Timestamp,X-Coordinate,Y-Coordinate,Z-Coordinate
1845912,0.12988033890724182,0.3459731638431549,-0.00012908906501252204
1846012,0.12966427206993103,0.34612902998924255,-0.000995387090370059
1846112,0.1280272752046585,0.342021644115448,-0.0019939530175179243
1846212,0.12023979425430298,0.33389878273010254,-0.0017572665819898248
1846312,0.1191059798002243,0.33094072341918945,-0.0016310695791617036
1846412,0.11987382918596268,0.3313983380794525,-0.0018074510153383017
1846512,0.11842071264982224,0.3291477560997009,-0.0009376557427458465
1846612,0.11855319887399673,0.32698753476142883,-0.0010789469815790653
1846712,0.12056528776884079,0.318979412317276,-0.0010610397439450026
1846812,0.11969169229269028,0.317242830991745,-0.0018245428800582886
1846912,0.11814303696155548,0.32464221119880676,-0.0015223337104544044
1847012,0.11942747980356216,0.3132179081439972,-0.0019522079965099692
1847112,0.11982015520334244,0.3192572593688965,-0.001972127938643098
1847212,0.11972174048423767,0.31935760378837585,-0.0012969063827767968
1847312,0.11764493584632874,0.31580662727355957,-0.0007396910805255175
1847412,0.11947464197874069,0.3172437846660614,-0.0014692437835037708
1847512,0.1212005540728569,0.3192507326602936,-0.0021229926496744156
1847612,0.11898254603147507,0.3172869086265564,-0.0006023690802976489
1847712,0.11355944722890854,0.3114277720451355,-0.0005942515563219786
1847812,0.10863207280635834,0.3177699148654938,-0.0009696183842606843
1847912,0.10947708785533905,0.3177010118961334,-0.0004915326135233045
1848012,0.09831301122903824,0.31581440567970276,-0.0013600753154605627
1848112,0.10099542886018753,0.3125888705253601,-0.0010237700771540403
1848212,0.10242567211389542,0.30334240198135376,-0.0012238644994795322
1848312,0.10290805250406265,0.3060905933380127,-0.001006607199087739
1848412,0.10230222344398499,0.29658499360084534,-0.00048256097943522036
1848512,0.10253451764583588,0.2971296012401581,-0.0006731448229402304
1848612,0.09885590523481369,0.2965914011001587,-0.0008968827314674854
1848712,0.09927351772785187,0.29590490460395813,-0.0002504594740457833
1848812,0.10001492500305176,0.2880506217479706,-0.0009689800790511072
1848912,0.10024489462375641,0.28390225768089294,-0.0014328849501907825
1849012,0.10295137763023376,0.29151996970176697,-0.0014787575928494334
1849112,0.09170777350664139,0.2781413197517395,-0.0004762884054798633
1849212,0.09247696399688721,0.27960067987442017,-0.0007808565278537571
1849312,0.09251906722784042,0.2793835699558258,-0.0016720909625291824
1849412,0.09265734255313873,0.27899524569511414,-0.001988487783819437
1849512,0.09021582454442978,0.2830970287322998,-0.0012586123775690794
1849612,0.09721910953521729,0.2862158417701721,-0.0009091459796763957
1849712,0.09821448475122452,0.2883693277835846,-0.001272457535378635
1849812,0.0996749997138977,0.29317381978034973,-0.0013246182352304459
1849912,0.0986688956618309,0.2940859794616699,-0.0010754982940852642
1850012,0.09829851239919662,0.29108890891075134,-0.0015695092733949423
1850112,0.09810803830623627,0.2911108732223511,-0.0021884432062506676
1850212,0.0990045815706253,0.28931814432144165,-0.0015471826773136854
1850312,0.0996333509683609,0.2882402837276459,-0.00182494823820889
1850412,0.10012871026992798,0.28813910484313965,-0.0020375961903482676
1850512,0.09674593806266785,0.2854290008544922,-0.0018893963424488902
1850612,0.09975261986255646,0.2920408546924591,-0.0009228788549080491
1850712,0.09998497366905212,0.29133185744285583,-0.0007556458003818989
1850812,0.09360753744840622,0.29051825404167175,-0.00042928694165311754
1850912,0.09641319513320923,0.28526973724365234,-0.0007178449304774404
1851012,0.09092847257852554,0.29005372524261475,4.944154352415353e-05
1851112,0.0926423892378807,0.2905317544937134,-0.0010109811555594206
1851212,0.09712164103984833,0.2973770797252655,-0.0018569265957921743
1851312,0.09330536425113678,0.3011842370033264,-0.0008146320469677448
1851412,0.09508053958415985,0.30057626962661743,-0.0008963154396042228
1851512,0.09268134087324142,0.2978758215904236,-0.001732809585519135
1851612,0.09458301961421967,0.2979862093925476,-0.0018801038386300206
1851712,0.09331979602575302,0.29744893312454224,-0.0012331450125202537
1851812,0.09422798454761505,0.29862871766090393,-0.0015470099169760942
1851912,0.09383106231689453,0.2928987741470337,-0.0015501974849030375
1852012,0.00038030094583518803,0.001820786390453577,0.0010467162355780602
1852112,0.004218692891299725,0.004491244908422232,0.00011992624786216766
1852212,0.003974725492298603,0.003201342886313796,-0.00026532472111284733
1852312,0.0024587821681052446,-0.00047109677689149976,-0.0010391290998086333
1852412,0.003441824112087488,-0.002557897474616766,-0.0008477358496747911
1852512,0.0004769013321492821,-0.005633041728287935,-0.0008168325293809175
1852612,0.0003486460482235998,-0.0056945267133414745,-0.0012780993711203337
1852712,0.0005924690631218255,-0.005081441253423691,-0.0019726050086319447
1852812,-0.0004484179080463946,-0.0002235911670140922,-0.0009309184388257563
1852912,-0.0024084714241325855,-0.0030970247462391853,-0.0013398906448855996
1853012,-0.001948889228515327,-0.0014281925978139043,-0.0008712692651897669
1853112,-0.0032414819579571486,-0.00612696073949337,-0.0008829981670714915
1853212,-0.008422638289630413,-0.01523607037961483,-0.0016072868602350354
1853312,-0.007154520601034164,-0.006000136025249958,-0.0008543060394003987
1853412,-0.007283204235136509,-0.00606953538954258,-0.0016633630730211735
