Timestamp,X-Coordinate,Y-Coordinate,Z-Coordinate
3999655,0.4053282141685486,-0.4926203191280365,-0.000635999720543623
3999755,0.40248388051986694,-0.4941618740558624,-0.0005129145574755967
3999855,0.4044312536716461,-0.49250513315200806,-0.0006151165580376983
3999955,0.4034525752067566,-0.4925623834133148,-0.0007990883896127343
4000055,0.4042873978614807,-0.49308085441589355,-0.0006399381090886891
4000155,0.4044938087463379,-0.4929048717021942,-0.0007186922011896968
4000255,0.4043349325656891,-0.49266690015792847,-0.0007295068353414536
4000355,0.4044634997844696,-0.49272674322128296,-0.0007439246401190758
4000455,0.40097394585609436,-0.49729958176612854,-0.0004890213022008538
4000555,0.4093613624572754,-0.4994642436504364,-0.00035057400236837566
4000655,0.4055074155330658,-0.49876996874809265,-0.00033130310475826263
4000755,0.40444689989089966,-0.5137844681739807,-0.000293209363007918
4000855,0.40540915727615356,-0.5146872997283936,-0.00014376382750924677
4000955,0.40249162912368774,-0.5127840042114258,-0.00016715400852262974
4001055,0.4002861976623535,-0.5158631801605225,-0.0005562076694332063
4001155,0.4032922685146332,-0.5181712508201599,-0.0003006004262715578
4001255,0.39609023928642273,-0.5211541652679443,-0.0003071309474762529
4001355,0.40777620673179626,-0.5074099898338318,-0.0006259591318666935
4001455,0.40171608328819275,-0.5164873003959656,0.000171721083461307
4001555,0.4027658700942993,-0.5108973979949951,-1.6848727682372555e-05
4001655,0.4065855145454407,-0.5120184421539307,-0.0003110611578449607
4001755,0.413432776927948,-0.5009778141975403,-0.0009889795910567045
4001855,0.4167657792568207,-0.48178842663764954,-0.0018892523366957903
4001955,0.414828360080719,-0.48205307126045227,-8.063831273830147e-07
4002055,0.41050127148628235,-0.47710832953453064,9.313458576798439e-05
4002155,0.41051939129829407,-0.47636649012565613,-0.00011898882075911388
4002255,0.40612444281578064,-0.47593989968299866,-0.00019462461932562292
4002355,0.41420137882232666,-0.4742458462715149,-0.00030836573569104075
4002455,0.40799346566200256,-0.4778445363044739,-0.0002931096823886037
4002555,0.4113893508911133,-0.4738546311855316,-0.0004268952179700136
4002655,0.4099901616573334,-0.473854124546051,-0.00044252179213799536
4002755,0.41126585006713867,-0.47277531027793884,-0.0005743709043599665
4002855,0.40623560547828674,-0.4757705628871918,-0.0005752228898927569
4002955,0.4064638912677765,-0.4750792682170868,-0.0005389092839322984
4003055,0.39888718724250793,-0.4759750962257385,-0.0004558449727483094
4003155,0.3908480703830719,-0.47449472546577454,-0.0006255028420127928
4003255,0.3917731046676636,-0.47831568121910095,-3.362121060490608e-05
4003355,0.38829749822616577,-0.47941479086875916,-0.0001465759560232982
4003455,0.35905346274375916,-0.49275609850883484,-0.0018010284984484315
4003555,0.359823077917099,-0.4979773163795471,0.0011115383822470903
4003655,0.34805336594581604,-0.4921075701713562,0.0009542364859953523
4003755,0.35345715284347534,-0.4818950295448303,0.00033214470022358
4003855,0.3560457229614258,-0.4853004813194275,0.00019967772823292762
4003955,0.35901448130607605,-0.48085740208625793,-0.00029398378683254123
4004055,0.3598775267601013,-0.4808043837547302,-0.0006791595369577408
4004155,0.35177093744277954,-0.4810546934604645,-0.00024117443535942584
4004255,0.3503398299217224,-0.4829898178577423,-0.0004522340605035424
4004355,0.35688701272010803,-0.48392781615257263,-0.0006011152872815728
4004455,0.3572089672088623,-0.4846966862678528,-0.00030918215634301305
4004555,0.3722037374973297,-0.4773882031440735,-0.0007769014337100089
4004655,0.37190863490104675,-0.4754103422164917,-0.0003465164336375892
4004755,0.3781326115131378,-0.47004765272140503,-0.0005636365385726094
4004855,0.3800691068172455,-0.4729651212692261,-0.00018722063396126032
4004955,0.37234002351760864,-0.4828716516494751,4.725688631879166e-05
4005055,0.37188753485679626,-0.4827237129211426,-0.00029741140315309167
4005155,0.36429694294929504,-0.482963502407074,-0.0006768146995455027
4005255,0.3662777245044708,-0.48328110575675964,-0.0003773668722715229
4005355,0.34906643629074097,-0.49600109457969666,-0.0012431745417416096
4005455,0.34204986691474915,-0.5022686719894409,-0.001184459077194333
4005555,0.349125474691391,-0.4960927963256836,0.00036373446346260607
4005655,-3.856732655549422e-05,0.0004282211302779615,0.00021288088464643806
4005755,-0.000730486586689949,-0.0007337000570259988,0.00011179903231095523
4005855,0.007923890836536884,0.004225475713610649,-0.000463237171061337
4005955,0.009976576082408428,0.00916283205151558,-0.0004601425025612116
4006055,0.0029541233088821173,0.020078115165233612,-0.0009229658171534538
4006155,0.007971642538905144,0.024066949263215065,0.0003067990473937243
4006255,0.013863230124115944,0.02714911475777626,0.0005964487791061401
4006355,0.008365214802324772,0.023286104202270508,5.9214449720457196e-05
4006455,0.008280256763100624,0.03480232134461403,0.0005002301186323166
4006555,0.00708914315328002,0.03714554011821747,-2.2614145564148203e-05
4006655,0.011082816869020462,0.052117690443992615,-0.0008145981701090932
4006755,0.011260106228291988,0.06625678390264511,-0.0008495461661368608
4006855,0.012414881959557533,0.05877501517534256,0.00048537226393818855
4006955,0.016425633803009987,0.053897496312856674,0.0002721708151511848
4007055,0.0161831546574831,0.04816403239965439,-0.00027794064953923225
4007155,0.022190704941749573,0.035988740622997284,-0.0006336058722808957
4007255,0.025093769654631615,0.040410399436950684,-0.00026145169977098703
4007355,0.027483301237225533,0.058585893362760544,-0.00024479912826791406
4007455,0.03354382514953613,0.056934915482997894,-0.00018858927069231868
4007555,0.0293365940451622,0.056395623832941055,-0.0002435015485389158
4007655,0.02748619019985199,0.05854257941246033,-0.00044486013939604163
4007755,0.02548965997993946,0.05021347478032112,-0.00041620165575295687
4007855,0.029399026185274124,0.049487095326185226,-0.0006900486769154668
4007955,0.02564924582839012,0.04585457965731621,-0.0008577273692935705
4008055,0.024393972009420395,0.042475130409002304,-0.0011554050724953413
4008155,0.026796678081154823,0.04169623926281929,-0.0007094568572938442
4008255,0.03506849706172943,0.05066419765353203,9.094132110476494e-06
4008355,0.04542774334549904,0.06538175791501999,0.000692832050845027
4008455,0.07043297588825226,0.07702299952507019,0.0019515764433890581
4008555,0.07848117500543594,0.07792957127094269,0.015833785757422447
4008655,0.06804043054580688,0.0747518390417099,0.0354105681180954
4008755,0.0509989932179451,0.06783439218997955,0.05331270396709442
